"ID","Genotype","site","year","SowingDate","yield_sim"
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2022","01-jul",3201.60214335182
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2023","01-jul",3122.05118821313
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2024","01-jul",3071.46568760384
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2025","01-jul",3046.18195480333
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2026","01-jul",3009.82135017507
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2027","01-jul",2972.39207293992
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2028","01-jul",2881.12926542262
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2029","01-jul",2855.69208862974
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2030","01-jul",2818.96273438326
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2031","01-jul",2782.61040189835
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2032","01-jul",2705.8344114779
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2033","01-jul",2716.10774846184
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2034","01-jul",2650.5820151027
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2035","01-jul",2620.74142232604
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2036","01-jul",2555.34976616296
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2037","01-jul",2569.34844336039
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2038","01-jul",2555.07506767484
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2039","01-jul",2542.21838248917
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2040","01-jul",2505.56821552742
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2041","01-jul",2474.30812322068
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2042","01-jul",2475.5268149581
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2043","01-jul",2477.30807164911
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2044","01-jul",2476.39703767971
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2045","01-jul",2481.07000311425
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2046","01-jul",2482.94399512161
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2047","01-jul",2484.85682483084
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2048","01-jul",2484.1848789474
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2049","01-jul",2460.87644850125
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2050","01-jul",2462.26547057288
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2051","01-jul",2463.91848829274
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2052","01-jul",2435.49654375745
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2053","01-jul",2470.14348950247
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2054","01-jul",2471.47656505328
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2055","01-jul",2472.87889900218
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2056","01-jul",2441.74681672919
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2057","01-jul",2449.08442230007
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2058","01-jul",2450.2866414506
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2059","01-jul",2451.44385462075
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2060","01-jul",2447.36523211025
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2061","01-jul",2453.77108086693
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2062","01-jul",2455.05189480689
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2063","01-jul",2456.25314536264
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2064","01-jul",2429.53404292054
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2065","01-jul",2431.80285506065
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2066","01-jul",2432.96981791923
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2067","01-jul",2434.10397914375
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2068","01-jul",2434.31941657562
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2069","01-jul",2436.2301208288
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2070","01-jul",2436.99004992462
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2071","01-jul",2437.60377352785
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2072","01-jul",2411.18137239472
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2073","01-jul",2443.55093417006
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2074","01-jul",2444.0922597625
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2075","01-jul",2444.53396819844
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2076","01-jul",2413.62841226025
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2077","01-jul",2445.59077415892
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2078","01-jul",2445.74656737219
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2079","01-jul",2418.81880763032
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2080","01-jul",2421.94993327114
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2081","01-jul",2418.90105632345
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2082","01-jul",2418.84725069104
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2083","01-jul",2418.71679893776
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2084","01-jul",2395.40183445753
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2085","01-jul",2420.45198058656
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2086","01-jul",2419.49906204069
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2087","01-jul",2418.45659336844
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2088","01-jul",2394.50543598848
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2089","01-jul",2419.68307541701
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2090","01-jul",2391.70804938538
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2091","01-jul",2391.55880156525
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2092","01-jul",2394.03247258215
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2093","01-jul",2388.52981049377
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2094","01-jul",2388.3942403012
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2095","01-jul",2385.85487068068
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2096","01-jul",2391.62939420024
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2097","01-jul",2380.14530897221
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2098","01-jul",2376.97548899111
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2099","01-jul",2406.21264395031
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2100","01-jul",2380.34368377995
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2101","01-jul",2378.32280182758
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2102","01-jul",2375.29315879084
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2103","01-jul",2374.33641437919
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2104","01-jul",2352.30805842873
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2105","01-jul",2367.68079042194
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2106","01-jul",2364.03708935982
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2107","01-jul",2360.56087046646
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2108","01-jul",2375.66026632623
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2109","01-jul",2331.84327428858
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2110","01-jul",2363.4877671117
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2111","01-jul",2361.61182445642
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2112","01-jul",2335.09274375374
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2113","01-jul",2353.88724995938
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2114","01-jul",2349.5365302579
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2115","01-jul",2344.97613807084
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2116","01-jul",2294.71194172058
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2117","01-jul",2307.98478028282
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2118","01-jul",2340.14012293691
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2119","01-jul",2309.13368907645
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2120","01-jul",2290.42639301662
"Soybean-Assaria-Fut-01-jul-MG3","Generic_MG3","Assaria","2121","01-jul",0
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2022","01-jul",3671.55152535304
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2023","01-jul",3589.30494253276
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2024","01-jul",3564.59489652806
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2025","01-jul",3501.78745562454
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2026","01-jul",3428.31291325972
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2027","01-jul",3384.85182015235
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2028","01-jul",3324.16511303283
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2029","01-jul",3267.55863892848
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2030","01-jul",3224.61396790209
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2031","01-jul",3182.05819803659
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2032","01-jul",3125.7375225821
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2033","01-jul",3074.58388386984
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2034","01-jul",3037.31001231496
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2035","01-jul",3000.74749689209
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2036","01-jul",2951.74627892229
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2037","01-jul",2915.74191777543
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2038","01-jul",2898.68447164912
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2039","01-jul",2884.98636278802
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2040","01-jul",2856.67267911838
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2041","01-jul",2836.46685193279
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2042","01-jul",2835.08251179661
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2043","01-jul",2837.27083747987
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2044","01-jul",2796.50092542393
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2045","01-jul",2818.13292147645
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2046","01-jul",2821.09222087002
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2047","01-jul",2822.18406317822
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2048","01-jul",2790.22239864321
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2049","01-jul",2800.82645488395
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2050","01-jul",2803.39061071494
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2051","01-jul",2806.28302914207
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2052","01-jul",2776.38296455567
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2053","01-jul",2811.68461856802
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2054","01-jul",2787.50573704275
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2055","01-jul",2790.09459562838
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2056","01-jul",2759.61145613286
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2057","01-jul",2762.05570104559
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2058","01-jul",2764.5140049957
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2059","01-jul",2767.00286381876
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2060","01-jul",2770.83207172841
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2061","01-jul",2744.6103048457
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2062","01-jul",2747.23585488817
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2063","01-jul",2749.78496378791
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2064","01-jul",2753.46363723513
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2065","01-jul",2756.94764323405
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2066","01-jul",2759.27577014099
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2067","01-jul",2730.7445982555
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2068","01-jul",2729.76723451169
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2069","01-jul",2735.06668292056
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2070","01-jul",2737.72618456444
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2071","01-jul",2739.57633498615
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2072","01-jul",2713.05987538945
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2073","01-jul",2743.31212283395
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2074","01-jul",2711.30110660642
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2075","01-jul",2713.16188277366
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2076","01-jul",2720.41724222743
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2077","01-jul",2716.76781203884
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2078","01-jul",2718.38908681499
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2079","01-jul",2719.86469501201
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2080","01-jul",2727.47276630507
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2081","01-jul",2724.18503216552
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2082","01-jul",2725.57558370816
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2083","01-jul",2728.07880074597
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2084","01-jul",2696.35927736258
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2085","01-jul",2696.81536700397
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2086","01-jul",2698.22577537254
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2087","01-jul",2659.75443061462
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2088","01-jul",2701.727565561
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2089","01-jul",2660.89192566253
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2090","01-jul",2661.38256232268
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2091","01-jul",2663.2126520313
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2092","01-jul",2672.99955662689
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2093","01-jul",2663.23190234715
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2094","01-jul",2662.9140679121
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2095","01-jul",2661.97873011424
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2096","01-jul",2635.10153740312
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2097","01-jul",2659.6112132357
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2098","01-jul",2618.22989353821
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2099","01-jul",2617.93318296745
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2100","01-jul",2616.61410738255
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2101","01-jul",2616.20398549236
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2102","01-jul",2614.83589124071
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2103","01-jul",2647.57138241784
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2104","01-jul",2620.2170792584
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2105","01-jul",2644.25526136255
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2106","01-jul",2642.48805933416
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2107","01-jul",2640.87780501306
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2108","01-jul",2617.15423379552
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2109","01-jul",2593.65916663913
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2110","01-jul",2592.82348127529
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2111","01-jul",2591.6582092086
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2112","01-jul",2567.89714920954
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2113","01-jul",2587.50782603332
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2114","01-jul",2585.00324593553
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2115","01-jul",2582.26689736041
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2116","01-jul",2546.97275036075
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2117","01-jul",2530.36757851082
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2118","01-jul",2530.21943725783
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2119","01-jul",2515.70252249174
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2120","01-jul",2523.97239283695
"Soybean-Assaria-Fut-01-jul-MG4","Generic_MG4","Assaria","2121","01-jul",0
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2022","01-jul",3614.31649492033
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2023","01-jul",3554.42361740741
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2024","01-jul",3452.18544294629
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2025","01-jul",3441.83573646047
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2026","01-jul",3386.37796294869
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2027","01-jul",3330.5387108802
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2028","01-jul",3229.55385872386
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2029","01-jul",3217.17027250351
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2030","01-jul",3161.60849455907
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2031","01-jul",3104.23883336049
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2032","01-jul",3007.67186544767
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2033","01-jul",2992.88346659864
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2034","01-jul",2939.0389856999
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2035","01-jul",2885.61876297796
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2036","01-jul",2797.11469416311
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2037","01-jul",2786.84902941252
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2038","01-jul",2764.03832968222
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2039","01-jul",2694.83981883953
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2040","01-jul",2669.32652214228
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2041","01-jul",2642.06542306585
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2042","01-jul",2633.44329976586
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2043","01-jul",2630.28542811067
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2044","01-jul",2639.7864420159
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2045","01-jul",2632.8699729715
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2046","01-jul",2634.29001396288
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2047","01-jul",2635.91604162326
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2048","01-jul",2652.78891959143
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2049","01-jul",2639.55869569636
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2050","01-jul",2641.15714467626
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2051","01-jul",2649.31948686885
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2052","01-jul",2661.33036735831
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2053","01-jul",2654.00827664102
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2054","01-jul",2656.49468071133
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2055","01-jul",2659.11857710595
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2056","01-jul",2671.91813488261
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2057","01-jul",2653.01390831502
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2058","01-jul",2663.13655822935
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2059","01-jul",2665.4671229691
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2060","01-jul",2639.39788894128
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2061","01-jul",2670.18989215875
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2062","01-jul",2672.60323714246
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2063","01-jul",2675.27907589324
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2064","01-jul",2649.22604993867
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2065","01-jul",2680.36382544922
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2066","01-jul",2682.82946281005
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2067","01-jul",2642.98120469156
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2068","01-jul",2648.74974635094
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2069","01-jul",2648.02100308922
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2070","01-jul",2650.43655321327
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2071","01-jul",2652.81797092383
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2072","01-jul",2667.20490909913
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2073","01-jul",2657.22206483745
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2074","01-jul",2659.51504938085
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2075","01-jul",2661.78193061009
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2076","01-jul",2633.67017578088
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2077","01-jul",2665.21277326674
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2078","01-jul",2667.58383928908
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2079","01-jul",2669.60792259172
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2080","01-jul",2642.81007907279
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2081","01-jul",2674.38800871552
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2082","01-jul",2634.51842784352
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2083","01-jul",2636.69947889144
"Soybean-Assaria-Fut-01-jul-MG5","Generic_MG5","Assaria","2084","01-jul",2660.39419972285
